Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
140.1,-128.14461334,0.48479387,290.0,-25.487015,-3.362906,162.534973,7.6,-0.2,600.0
140.15,-128.144598975,0.484735635,289.0,-25.380107,-2.785597,162.3614045,7.6,-0.2,599.5
140.2,-128.14458461,0.4846774,288.0,-25.273199,-2.208288,162.187836,7.6,-0.2,599.0
140.25,-128.14456852,0.48461052,287.0,-25.120038,-0.8052954999999999,161.5471805,7.55,-0.2,598.5
140.3,-128.14455243,0.48454364,286.0,-24.966877,0.597697,160.906525,7.5,-0.2,598.0
140.35,-128.144532325,0.48446811,285.0,-24.859935,1.6094035,160.437378,7.5,-0.2,597.5
140.4,-128.14451222,0.48439258,284.0,-24.752993,2.62111,159.968231,7.5,-0.2,597.0
140.45,-128.14449269,0.484326275,283.5,-24.7076505,3.545277,159.5115965,7.4,-0.2,596.0
140.5,-128.14447316,0.48425997,283.0,-24.662308,4.469444,159.054962,7.3,-0.2,595.0
140.55,-128.14444961499998,0.48417983,282.5,-24.641552,5.6784680000000005,158.43692,7.199999999999999,-0.2,594.5
140.6,-128.14442607,0.48409969,282.0,-24.620796,6.887492,157.818878,7.1,-0.2,594.0
140.65,-128.14440425499998,0.48403685,282.5,-24.6111565,7.4490595,157.531845,7.05,-0.2,593.5
140.7,-128.14438244,0.48397401,283.0,-24.601517,8.010627,157.244812,7.0,-0.2,593.0
140.75,-128.14435660499998,0.483900215,283.5,-24.840423,9.1519575,156.627014,6.9,-0.2,592.0
140.8,-128.14433077,0.48382642,284.0,-25.079329,10.293288,156.009216,6.8,-0.2,591.0
140.85,-128.14430781,0.483764155,284.5,-25.213735,10.9039085,155.677826,6.75,-0.15,590.5
140.9,-128.14428485,0.48370189,285.0,-25.348141,11.514529,155.346436,6.7,-0.1,590.0
140.95,-128.14425615,0.4836281,286.0,-25.6890805,12.0808085,155.031403,6.45,-0.1,589.5
141.0,-128.14422745,0.48355431,287.0,-26.03002,12.647088,154.71637,6.2,-0.1,589.0
141.05,-128.1442022,0.48349147,288.0,-26.3799945,13.0270815,154.500641,5.800000000000001,-0.05,588.5
141.1,-128.14417695,0.48342863,289.0,-26.729969,13.407075,154.284912,5.4,-0.0,588.0
141.15,-128.144149405,0.48336464,290.0,-26.9524585,13.648648,154.147766,5.2,0.0,587.5
141.2,-128.14412186,0.48330065,291.0,-27.174948,13.890221,154.01062,5.0,-0.0,587.0
141.25,-128.14409661000002,0.483242425,292.5,-27.680832,13.8533125,153.9602965,4.6,0.0,587.0
141.3,-128.14407136,0.4831842,294.0,-28.186716,13.816404,153.909973,4.2,-0.0,587.0
141.35,-128.144043245,0.48312136,295.5,-28.504956,13.7931865,153.878311,3.75,-0.05,586.5
141.4,-128.14401513,0.48305852,297.0,-28.823196,13.769969,153.846649,3.3,-0.1,586.0
141.45,-128.14398357,0.482990495,298.5,-29.163816,13.628215,153.8171385,2.95,-0.05,586.0
141.5,-128.14395201,0.48292247,300.0,-29.504436,13.486461,153.787628,2.6,-0.0,586.0
141.55,-128.143919305,0.482851565,302.0,-29.8266895,13.2970035,153.7617795,2.2,0.0,586.0
141.6,-128.1438866,0.48278066,304.0,-30.148943,13.107546,153.735931,1.8,-0.0,586.0
141.65,-128.14385906,0.48272359,305.5,-30.2973985,13.020267,153.7240295,1.55,0.0,585.5
141.7,-128.14383152,0.48266652,307.0,-30.445854,12.932988,153.712128,1.3,-0.0,585.0
141.75,-128.143801685,0.48260426,308.5,-30.733671,12.8915355,153.529068,1.15,0.0,585.0
141.8,-128.14377185,0.482542,310.0,-31.021488,12.850083,153.346008,1.0,-0.0,585.0
141.85,-128.143740295,0.48247686,312.0,-31.193162,12.8253575,153.236801,0.85,0.0,585.0
141.9,-128.14370874,0.48241172,314.0,-31.364836,12.800632,153.127594,0.7,-0.0,585.0
141.95,-128.14367604,0.482345425,315.5,-31.5065185,12.9101805,152.8876495,0.7,0.0,584.5
142.0,-128.14364334,0.48227913,317.0,-31.648201,13.019729,152.647705,0.7,-0.0,584.0
142.05,-128.14361523000002,0.482221485,318.5,-31.740288,13.1389085,152.4364625,0.75,0.0,584.0
142.1,-128.14358712,0.48216384,320.0,-31.832375,13.258088,152.22522,0.8,-0.0,584.0
142.15,-128.14355269499998,0.48209755,322.0,-31.894153,13.3380405,152.083481,0.8,-0.05,583.5
142.2,-128.14351827,0.48203126,324.0,-31.955931,13.417993,151.941742,0.8,-0.1,583.0
142.25,-128.143487295,0.48197131,326.0,-32.0061885,13.7817165,151.49906900000002,0.9,-0.1,583.0
142.3,-128.14345632,0.48191136,328.0,-32.056446,14.14544,151.056396,1.0,-0.1,583.0
142.35,-128.14342247500002,0.48184737,330.0,-32.0871675,14.3677945,150.78576650000002,1.1,-0.1,583.0
142.4,-128.14338863,0.48178338,332.0,-32.117889,14.590149,150.515137,1.2,-0.1,583.0
142.45,-128.14335764999998,0.4817263149999999,333.5,-32.1548515,14.8665495,150.228531,1.2999999999999998,-0.1,582.5
142.5,-128.14332667,0.48166925,335.0,-32.191814,15.14295,149.941925,1.4,-0.1,582.0
142.55,-128.14329627,0.48161218,337.0,-32.2256945,15.398519,149.688965,1.45,-0.1,581.5
142.6,-128.14326587,0.48155511,339.0,-32.259575,15.654088,149.436005,1.5,-0.1,581.0
142.65,-128.143230305,0.481492855,341.0,-32.2809735,15.8155265,149.27621499999998,1.5,-0.1,581.0
142.7,-128.14319474,0.4814306,343.0,-32.302372,15.976965,149.116425,1.5,-0.1,581.0
142.75,-128.14316434,0.48137584,345.0,-32.411306499999995,16.2564535,148.80452,1.55,-0.1,580.5
142.8,-128.14313394,0.48132108,347.0,-32.520241,16.535942,148.492615,1.6,-0.1,580.0
