Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
23.2,-128.15242965,0.21596273,3961.0,-138.854431,27.091625,6.907532,2.5,2.1,268.0
23.25,-128.152424505,0.215988685,3963.0,-138.51342,26.8668315,6.7748645,2.4,2.2,267.5
23.3,-128.15241936,0.21601464,3965.0,-138.172409,26.642038,6.642197,2.3,2.3,267.0
23.35,-128.15241478500002,0.216039435,3966.0,-137.467514,26.367094,6.47921,2.25,2.4,266.5
23.4,-128.15241021,0.21606423,3967.0,-136.762619,26.09215,6.316223,2.2,2.5,266.0
23.45,-128.15240391999998,0.21609768,3969.0,-135.6482545,25.71735,6.0936585,2.1500000000000004,2.6,266.0
23.5,-128.15239763,0.21613113,3971.0,-134.53389,25.34255,5.871094,2.1,2.7,266.0
23.55,-128.152393055,0.216158815,3972.5,-134.02892300000002,25.172711,5.7702335,2.05,2.75,265.5
23.6,-128.15238848,0.2161865,3974.0,-133.523956,25.002872,5.669373,2.0,2.8,265.0
23.65,-128.15238333500002,0.216216485,3975.5,-131.733261,24.6043155,5.5175175,1.9,2.85,264.5
23.7,-128.15237819,0.21624647,3977.0,-129.942566,24.205759,5.365662,1.8,2.9,264.0
23.75,-128.152375335,0.21626435,3978.0,-129.181618,24.036393,5.301125000000001,1.75,2.95,264.0
23.8,-128.15237248,0.21628223,3979.0,-128.42067,23.867027,5.236588,1.7,3.0,264.0
23.85,-128.15236619,0.2163225999999999,3981.0,-126.7851525,23.566429,5.193367,1.6,3.05,263.5
23.9,-128.1523599,0.21636297,3983.0,-125.149635,23.265831,5.150146,1.5,3.1,263.0
23.95,-128.15235532999998,0.216391225,3984.0,-123.5507355,23.002941,5.154533000000001,1.4,3.1500000000000004,262.5
24.0,-128.15235076,0.21641948,3985.0,-121.951836,22.740051,5.15892,1.3,3.2,262.0
24.05,-128.15234676,0.2164500449999999,3986.5,-120.988888,22.581723,5.161575,1.15,3.25,261.5
24.1,-128.15234276,0.21648061,3988.0,-120.02594,22.423395,5.16423,1.0,3.3,261.0
24.15,-128.15233876000002,0.21650887,3989.0,-118.041519,22.1031305,5.278029999999999,0.85,3.35,261.0
24.2,-128.15233476,0.21653713,3990.0,-116.057098,21.782866,5.39183,0.7,3.4,261.0
24.25,-128.15233075999998,0.21657058,3991.5,-114.631649,21.552929,5.4757,0.55,3.45,260.5
24.3,-128.15232676,0.21660403,3993.0,-113.2062,21.322992,5.55957,0.4,3.5,260.0
24.35,-128.15232276,0.2166340199999999,3994.0,-111.820824,21.0589865,5.692947,0.25,3.55,260.0
24.4,-128.15231876,0.21666401,3995.0,-110.435448,20.794981,5.826324,0.1,3.6,260.0
24.45,-128.15231476000002,0.216695725,3996.0,-108.9573135,20.4963875,5.99028,-0.1,3.65,259.5
24.5,-128.15231076,0.21672744,3997.0,-107.479179,20.197794,6.154236,-0.3,3.7,259.0
24.55,-128.152307335,0.21675685,3998.0,-106.6977765,20.0399445,6.240906,-0.4499999999999999,3.7,259.0
24.6,-128.15230391,0.21678626,3999.0,-105.916374,19.882095,6.327576,-0.6,3.7,259.0
24.65,-128.152300485,0.216816825,4000.0,-104.3347815,19.439492,6.544219999999999,-0.75,3.7,259.0
24.7,-128.15229706,0.21684739,4001.0,-102.753189,18.996889,6.760864,-0.9,3.7,259.0
24.75,-128.152294205,0.21687565,4002.0,-101.9560735,18.773817,6.8700635000000005,-1.0,3.75,259.0
24.8,-128.15229135,0.21690391,4003.0,-101.158958,18.550745,6.979263,-1.1,3.8,259.0
24.85,-128.15228792,0.21693159,4004.0,-100.293415,18.256301,7.087616000000001,-1.25,3.8,259.0
24.9,-128.15228449,0.21695927,4005.0,-99.427872,17.961857,7.195969,-1.4,3.8,259.0
24.95,-128.152281065,0.216995605,4006.0,-98.3120575,17.5488215,7.3291245,-1.5,3.85,259.0
25.0,-128.15227764,0.21703194,4007.0,-97.196243,17.135786,7.46228,-1.6,3.9,259.0
