Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
3.2,-128.1507956,0.22482908,3340.0,-63.964909,-27.223806,-92.134628,11.6,0.9,563.0
3.25,-128.150855745,0.22484059,3335.0,-63.6686175,-27.027702,-92.945362,11.65,0.8500000000000001,563.5
3.3,-128.15091589,0.2248521,3330.0,-63.372326,-26.831598,-93.756096,11.7,0.8,564.0
3.35,-128.150968595,0.22485958,3326.5,-62.766075,-26.448038,-94.9460295,11.8,0.75,564.0
3.4,-128.1510213,0.22486706,3323.0,-62.159824,-26.064478,-96.135963,11.9,0.7,564.0
3.45,-128.151080875,0.22487569,3318.5,-61.55393,-25.6833495,-97.2667385,12.0,0.6,564.0
3.5,-128.15114045,0.22488432,3314.0,-60.948036,-25.302221,-98.397514,12.1,0.5,564.0
3.55,-128.15119544,0.224886605,3310.0,-60.549362,-25.0485135,-99.083023,12.45,0.35,564.0
3.6,-128.15125043,0.22488889,3306.0,-60.150688,-24.794806,-99.768532,12.8,0.2,564.0
3.65,-128.151317455,0.224892325,3301.5,-59.097614,-24.1067375,-101.2217485,13.25,0.0,564.0
3.7,-128.15138448,0.22489576,3297.0,-58.04454,-23.418669,-102.674965,13.7,-0.2,564.0
3.75,-128.15144176,0.224895165,3293.5,-57.5632285,-23.1041835,-103.3391685,13.6,-0.1,563.5
3.8,-128.15149904,0.22489457,3290.0,-57.081917,-22.789698,-104.003372,13.5,-0.0,563.0
3.85,-128.151565485,0.22489224,3285.5,-55.8192635,-22.0294085,-105.0654565,12.85,0.35,563.0
3.9,-128.15163193,0.22488991,3281.0,-54.55661,-21.269119,-106.127541,12.2,0.7,563.0
3.95,-128.15168119,0.224887585,3278.0,-53.833477,-20.836889,-106.702206,11.7,1.0,563.5
4.0,-128.15173045,0.22488526,3275.0,-53.110344,-20.404659,-107.276871,11.2,1.3,564.0
4.05,-128.15179632500002,0.224877165,3271.0,-51.9801445,-19.7985305,-107.8407365,11.35,1.2000000000000002,563.5
4.1,-128.1518622,0.22486907,3267.0,-50.849945,-19.192402,-108.404602,11.5,1.1,563.0
4.15,-128.151922915,0.22486155,3263.0,-49.092085,-18.3242685,-108.922325,11.6,1.05,563.0
4.2,-128.15198363,0.22485403,3259.0,-47.334225,-17.456135,-109.440048,11.7,1.0,563.0
4.25,-128.15203861499998,0.224844785,3256.0,-46.4331035,-17.0111075,-109.705444,11.75,0.9,562.5
4.3,-128.1520936,0.22483554,3253.0,-45.531982,-16.56608,-109.97084,11.8,0.8,562.0
4.35,-128.1521652,0.224821675,3249.0,-42.74036,-15.346311,-110.0577465,11.9,0.75,562.0
4.4,-128.1522368,0.22480781,3245.0,-39.948738,-14.126542,-110.144653,12.0,0.7,562.0
4.45,-128.15229064,0.22479741,3242.5,-38.0431955,-13.306323,-110.1466635,12.05,0.7,562.0
4.5,-128.15234448,0.22478701,3240.0,-36.137653,-12.486104,-110.148674,12.1,0.7,562.0
4.55,-128.15241550000002,0.224769685,3236.5,-33.6054265,-11.617896,-109.8144265,12.05,0.6,561.0
4.6,-128.15248652,0.22475236,3233.0,-31.0732,-10.749688,-109.480179,12.0,0.5,560.0
4.65,-128.1525438,0.22473792,3230.5,-27.780221,-9.8342335,-108.7210235,11.8,0.65,559.5
4.7,-128.15260108,0.22472348,3228.0,-24.487242,-8.918779,-107.961868,11.6,0.8,559.0
4.75,-128.15266293500002,0.22470731,3225.5,-22.374698,-8.331487000000001,-107.4748495,11.35,0.8500000000000001,559.0
4.8,-128.15272479,0.22469114,3223.0,-20.262154,-7.744195,-106.987831,11.1,0.9,559.0
4.85,-128.15278264,0.22467555,3220.5,-17.875259,-7.506271,-106.145153,10.65,1.05,559.0
4.9,-128.15284049,0.22465996,3218.0,-15.488364,-7.268347,-105.302475,10.2,1.2,559.0
4.95,-128.15290922499997,0.224641485,3215.5,-13.3922735,-7.1280925,-104.5152815,9.5,1.5,559.0
5.0,-128.15297796,0.22462301,3213.0,-11.296183,-6.987838,-103.728088,8.8,1.8,559.0
5.05,-128.1530381,0.22460684,3211.0,-10.752741,-7.156946,-103.2948455,8.2,2.1,559.5
5.1,-128.15309824,0.22459067,3209.0,-10.209299,-7.326054,-102.861603,7.6,2.4,560.0
5.15,-128.15316009499998,0.224573925,3207.0,-10.948399,-7.996809499999999,-102.4462815,6.65,2.7,560.5
5.2,-128.15322195,0.22455718,3205.0,-11.687499,-8.667565,-102.03096,5.7,3.0,561.0
5.25,-128.15328782,0.22453928,3203.0,-12.140538500000002,-9.078712,-101.776386,4.75,3.25,561.5
5.3,-128.15335369,0.22452138,3201.0,-12.593578,-9.489859,-101.521812,3.8,3.5,562.0
5.35,-128.15341611999995,0.224504635,3199.5,-15.651801,-10.2575055,-101.3939055,3.0,3.65,562.5
5.4,-128.15347855,0.22448789,3198.0,-18.710024,-11.025152,-101.265999,2.2,3.8,563.0
5.45,-128.15354671,0.22446999,3196.0,-21.5016825,-11.675035,-101.1895335,1.3,3.8,563.5
5.5,-128.15361487,0.22445209,3194.0,-24.293341,-12.324918,-101.113068,0.4,3.8,564.0
5.55,-128.15367272,0.2244370749999999,3192.0,-26.3383475,-12.58355,-101.276783,0.0,3.7,564.5
5.6,-128.15373057,0.22442206,3190.0,-28.383354,-12.842182,-101.440498,-0.4,3.6,565.0
5.65,-128.15380789,0.2244012699999999,3188.0,-33.6332815,-12.8459095,-102.5280035,-0.4,3.35,565.5
5.7,-128.15388521,0.22438048,3186.0,-38.883209,-12.849637,-103.615509,-0.4,3.1,566.0
5.75,-128.15394077000002,0.22436547,3184.0,-41.124111,-12.8512275,-104.079712,-0.3,2.95,566.5
5.8,-128.15399633,0.22435046,3182.0,-43.365013,-12.852818,-104.543915,-0.2,2.8,567.0
5.85,-128.15405704,0.224333715,3180.5,-46.760061,-12.472928,-105.960842,0.2,2.65,567.5
5.9,-128.15411775,0.22431697,3179.0,-50.155109,-12.093038,-107.377769,0.6,2.5,568.0
5.95,-128.15418018000005,0.224299645,3177.0,-52.844383,-11.738967,-108.599361,1.25,2.35,568.5
6.0,-128.15424261,0.22428232,3175.0,-55.533657,-11.384896,-109.820953,1.9,2.2,569.0
6.05,-128.15431077,0.224259805,3173.0,-57.3738515,-11.1197595,-110.8516385,2.35,2.2,569.0
6.1,-128.15437893,0.22423729,3171.0,-59.214046,-10.854623,-111.882324,2.8,2.2,569.0
6.15,-128.15444250500002,0.22421651,3169.0,-61.355505,-10.476726,-113.6728055,3.3,2.1500000000000004,569.5
6.2,-128.15450608,0.22419573,3167.0,-63.496964,-10.098829,-115.463287,3.8,2.1,570.0
6.25,-128.15456908,0.22417206,3165.0,-64.731133,-9.8810385,-116.4951855,4.3,2.1,570.5
6.3,-128.15463208,0.22414839,3163.0,-65.965302,-9.663248,-117.527084,4.8,2.1,571.0
6.35,-128.15470367,0.2241195349999999,3161.0,-67.18688599999999,-9.430591499999998,-119.354654,5.35,2.05,571.0
6.4,-128.15477526,0.22409068,3159.0,-68.40847,-9.197935,-121.182224,5.9,2.0,571.0
6.45,-128.15483368000002,0.224065285,3157.5,-69.1158255,-9.0595205,-122.414856,6.35,1.95,571.0
6.5,-128.1548921,0.22403989,3156.0,-69.823181,-8.921106,-123.647488,6.8,1.9,571.0
