Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
123.2,-128.04510437,0.32126415,497.0,-81.303108,-15.143971,27.20166,-3.1,0.6,463.0
123.25,-128.045078615,0.321318375,495.0,-76.296932,-15.465593,26.77552,-2.85,0.6499999999999999,463.5
123.3,-128.04505286,0.3213726,493.0,-71.290756,-15.787215,26.34938,-2.6,0.7,464.0
123.35,-128.045032255,0.3214175999999999,491.5,-66.9643135,-15.5924725,25.45755,-2.1,0.6499999999999999,464.0
123.4,-128.04501165,0.3214626,490.0,-62.637871,-15.39773,24.56572,-1.6,0.6,464.0
123.45,-128.044987615,0.32151452,488.0,-56.6502515,-14.732874,22.8935855,-0.55,0.5,464.0
123.5,-128.04496358,0.32156644,486.0,-50.662632,-14.068018,21.221451,0.5,0.4,464.0
123.55,-128.04494355,0.321613745,484.5,-47.8202285,-13.752402,20.4276735,1.3,0.0999999999999999,464.0
123.6,-128.04492352,0.32166105,483.0,-44.977825,-13.436786,19.633896,2.1,-0.2,464.0
123.65,-128.04490006,0.321717585,481.0,-41.895588,-11.8464065,18.011772,2.95,-0.5,463.5
123.7,-128.0448766,0.32177412,479.0,-38.813351,-10.256027,16.389648,3.8,-0.8,463.0
123.75,-128.04485886,0.321817965,477.5,-37.4185085,-9.493136,15.6292415,4.5,-0.95,463.0
123.8,-128.04484112,0.32186181,476.0,-36.023666,-8.730245,14.868835,5.2,-1.1,463.0
123.85,-128.044821095,0.321917765,475.0,-36.0394115,-7.717136,13.851707,5.800000000000001,-1.05,462.5
123.9,-128.04480107,0.32197372,474.0,-36.055157,-6.704027,12.834579,6.4,-1.0,462.0
123.95,-128.044783335,0.322023335,472.5,-37.3074325,-5.682608500000001,11.8042525,6.800000000000001,-0.8,462.0
124.0,-128.0447656,0.32207295,471.0,-38.559708,-4.66119,10.773926,7.2,-0.6,462.0
124.05,-128.04474901,0.32212948,470.0,-39.3488105,-4.0175565,10.124672,7.550000000000001,-0.1999999999999999,461.0
124.1,-128.04473242,0.32218601,469.0,-40.137913,-3.373923,9.475418,7.9,0.2,460.0
124.15,-128.044718695,0.322236195,468.0,-43.061333,-2.429475,8.052353,8.15,0.6000000000000001,459.5
124.2,-128.04470497,0.32228638,467.0,-45.984753,-1.485027,6.629288,8.4,1.0,459.0
124.25,-128.04469182,0.3223365649999999,466.0,-47.9120675,-0.878822,5.7023315,8.600000000000001,1.4,459.0
124.3,-128.04467867,0.32238675,465.0,-49.839382,-0.272617,4.775375,8.8,1.8,459.0
124.35,-128.04466724,0.322446165,464.0,-51.314096500000005,0.2860085,3.799507,8.95,2.2,458.0
124.4,-128.04465581,0.32250558,463.0,-52.788811,0.844634,2.823639,9.1,2.6,457.0
124.45,-128.044645525,0.3225574949999999,462.5,-53.825165,1.3352075,1.8622285,9.1,2.75,456.5
124.5,-128.04463524,0.32260941,462.0,-54.861519,1.825781,0.900818,9.1,2.9,456.0
124.55,-128.04462782000002,0.322668245,461.0,-55.482918,2.119929,0.324341,9.05,2.85,455.0
124.6,-128.0446204,0.32272708,460.0,-56.104317,2.414077,-0.252136,9.0,2.8,454.0
124.65,-128.044614695,0.32277726,460.0,-53.919382,2.726579,-0.8674775,8.85,2.55,453.5
124.7,-128.04460899,0.32282744,460.0,-51.734447,3.039081,-1.482819,8.7,2.3,453.0
124.75,-128.04460272,0.32289031,459.5,-49.961641,3.2745995,-1.946701,8.399999999999999,1.9,453.0
124.8,-128.04459645,0.32295318,459.0,-48.188835,3.510118,-2.410583,8.1,1.5,453.0
124.85,-128.04459361,0.32300682,458.5,-44.9308165,3.896893,-2.6857525,7.949999999999999,1.0,452.5
124.9,-128.04459077,0.32306046,458.0,-41.672798,4.283668,-2.960922,7.8,0.5,452.0
124.95,-128.04458794,0.323124485,457.5,-36.9138795,4.835488,-3.1981965,7.6,0.0,451.5
125.0,-128.04458511,0.32318851,457.0,-32.154961,5.387308,-3.435471,7.4,-0.5,451.0
125.05,-128.044583985,0.323235805,457.0,-30.0093615,5.6361005,-3.542435,7.35,-1.0,450.5
