Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
89.85,-128.31915735,0.520100325,1072.5,-85.30863149999999,-7.4601975,-106.3218005,-1.0,0.9,708.0
89.9,-128.31922949,0.52007893,1071.0,-85.33979,-7.520411,-106.57766,-1.0,0.9,708.0
89.95,-128.319318235,0.5200517600000001,1069.5,-85.440872,-7.6332115,-107.144722,-0.9,0.9,707.5
90.0,-128.31940698,0.52002459,1068.0,-85.541954,-7.746012,-107.711784,-0.8,0.9,707.0
90.05,-128.31947968999998,0.520002045,1066.5,-85.625103,-7.8311195,-108.153755,-0.7,0.9,707.0
90.1,-128.3195524,0.5199795,1065.0,-85.708252,-7.916227,-108.595726,-0.6,0.9,707.0
90.15,-128.31964057,0.51994887,1063.5,-85.7593195,-7.991845,-109.0210685,-0.55,0.8500000000000001,706.5
90.2,-128.31972874,0.51991824,1062.0,-85.810387,-8.067463,-109.446411,-0.5,0.8,706.0
90.25,-128.319800875,0.519893385,1060.5,-85.808655,-8.181892999999999,-110.2031935,-0.4,0.8,706.0
90.3,-128.31987301,0.51986853,1059.0,-85.806923,-8.296323,-110.959976,-0.3,0.8,706.0
90.35,-128.319961175,0.5198350199999999,1057.5,-85.805744,-8.374654,-111.478016,-0.2,0.8,705.5
90.4,-128.32004934,0.51980151,1056.0,-85.804565,-8.452985,-111.996056,-0.1,0.8,705.0
90.45,-128.320128915,0.51977031,1054.0,-85.6915855,-8.5571725,-112.711594,-0.05,0.8,704.5
90.5,-128.32020849,0.51973911,1052.0,-85.578606,-8.66136,-113.427132,-0.0,0.8,704.0
90.55,-128.320292645,0.5197044449999999,1050.5,-85.472046,-8.7475505,-114.0221865,0.05,0.8,704.0
90.6,-128.3203768,0.51966978,1049.0,-85.365486,-8.833741,-114.617241,0.1,0.8,704.0
90.65,-128.320444355,0.51963917,1047.5,-85.301346,-8.881318499999999,-114.9465255,0.15,0.8,704.0
90.7,-128.32051191,0.51960856,1046.0,-85.237206,-8.928896,-115.27581,0.2,0.8,704.0
90.75,-128.32059663,0.519570435,1044.0,-85.025181,-9.044813,-116.0867155,0.3,0.8,704.0
90.8,-128.32068135,0.51953231,1042.0,-84.813156,-9.16073,-116.897621,0.4,0.8,704.0
90.85,-128.32074833,0.519499395,1040.5,-84.71381,-9.2150455,-117.277588,0.45,0.8,703.5
90.9,-128.32081531,0.51946648,1039.0,-84.614464,-9.269361,-117.657555,0.5,0.8,703.0
90.95,-128.320892585,0.5194272099999999,1037.5,-84.43441,-9.353821,-118.2856065,0.5,0.75,703.0
91.0,-128.32096986,0.51938794,1036.0,-84.254356,-9.438281,-118.913658,0.5,0.7,703.0
91.05,-128.321050005,0.51934636,1034.0,-84.0861165,-9.5142055,-119.4875335,0.55,0.7,702.5
91.1,-128.32113015,0.51930478,1032.0,-83.917877,-9.59013,-120.061409,0.6,0.7,702.0
91.15,-128.3212017,0.51926379,1030.0,-83.771427,-9.6451555,-120.5104735,0.55,0.7,702.0
91.2,-128.32127325,0.5192228,1028.0,-83.624977,-9.700181,-120.959538,0.5,0.7,702.0
91.25,-128.32134766,0.51918065,1026.5,-83.380375,-9.7772195,-121.6417565,0.5,0.75,701.5
91.3,-128.32142207,0.5191385,1025.0,-83.135773,-9.854258,-122.323975,0.5,0.8,701.0
91.35,-128.32149076000002,0.519096355,1023.0,-83.00322349999999,-9.8960045,-122.693676,0.55,0.8,700.5
91.4,-128.32155945,0.51905421,1021.0,-82.870674,-9.937751,-123.063377,0.6,0.8,700.0
91.45,-128.32163328500002,0.5190074499999999,1019.0,-82.553215,-9.99748,-123.7747955,0.6,0.8,700.0
91.5,-128.32170712,0.51896069,1017.0,-82.235756,-10.057209,-124.486214,0.6,0.8,700.0
91.55,-128.32176722000003,0.5189225900000001,1015.5,-81.995991,-10.0984575,-125.0068075,0.6499999999999999,0.8,700.0
91.6,-128.32182732,0.51888449,1014.0,-81.756226,-10.139706,-125.527401,0.7,0.8,700.0
91.65,-128.32189428499998,0.518837735,1012.5,-81.56845899999999,-10.1682225,-125.923874,0.75,0.8,699.5
91.7,-128.32196125,0.51879098,1011.0,-81.380692,-10.196739,-126.320347,0.8,0.8,699.0
91.75,-128.32203622499998,0.518738455,1009.0,-80.9296765,-10.2342135,-127.1806775,0.8500000000000001,0.8,699.0
91.8,-128.3221112,0.51868593,1007.0,-80.478661,-10.271688,-128.041008,0.9,0.8,699.0
91.85,-128.32216614499998,0.51864495,1005.5,-80.277466,-10.2884055,-128.42479300000002,0.9,0.75,699.0
91.9,-128.32222109,0.51860397,1004.0,-80.076271,-10.305123,-128.808578,0.9,0.7,699.0
91.95,-128.32229777499998,0.518544525,1001.5,-79.66776250000001,-10.322935,-129.522768,0.9,0.7,698.5
92.0,-128.32237446,0.51848508,999.0,-79.259254,-10.340747,-130.236958,0.9,0.7,698.0
92.05,-128.322437415,0.5184354449999999,997.0,-78.960342,-10.351135,-130.7488655,0.8500000000000001,0.75,698.0
92.1,-128.32250037,0.51838581,995.0,-78.66143,-10.361523,-131.260773,0.8,0.8,698.0
92.15,-128.32256618,0.518329255,993.0,-78.4413715,-10.367254,-131.6388935,0.8500000000000001,0.75,698.0
92.2,-128.32263199,0.5182727,991.0,-78.221313,-10.372985,-132.017014,0.9,0.7,698.0
92.25,-128.32268922,0.51822365,989.5,-77.781597,-10.3672325,-132.78382299999998,0.9,0.7,697.5
92.3,-128.32274645,0.5181746,988.0,-77.341881,-10.36148,-133.550632,0.9,0.7,697.0
92.35,-128.322812255,0.518114585,986.0,-77.0618135,-10.3578155,-134.0390355,0.95,0.7,697.0
92.4,-128.32287806,0.51805457,984.0,-76.781746,-10.354151,-134.527439,1.0,0.7,697.0
92.45,-128.322935855,0.51799975,982.0,-76.4093895,-10.312101,-135.240629,1.05,0.7,696.5
92.5,-128.32299365,0.51794493,980.0,-76.037033,-10.270051,-135.953819,1.1,0.7,696.0
92.55,-128.32305774,0.517883765,978.0,-75.65923699999999,-10.2203025,-136.6895885,1.15,0.7,696.0
