Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
9.85,-128.218329225,0.51763264,2329.0,91.541702,0.492226,160.01658600000002,-0.35,-1.1,433.5
9.9,-128.21831143,0.51758422,2329.0,91.244415,0.325351,160.235443,-0.3,-1.1,434.0
9.95,-128.21829191,0.51753119,2329.0,90.7112465,0.0368835,160.6631925,-0.2,-1.1,434.5
10.0,-128.21827239,0.51747816,2329.0,90.178078,-0.251584,161.090942,-0.1,-1.1,435.0
10.05,-128.218261485,0.51744876,2328.5,89.84356700000001,-0.4318695,161.361557,-0.05,-1.1,435.0
10.1,-128.21825058,0.51741936,2328.0,89.509056,-0.612155,161.632172,0.0,-1.1,435.0
10.15,-128.21822991,0.517358835,2328.0,89.21921549999999,-0.7733745000000001,161.876984,0.1,-1.1,435.5
10.2,-128.21820924,0.51729831,2328.0,88.929375,-0.934594,162.121796,0.2,-1.1,436.0
10.25,-128.21819718,0.517261995,2328.0,88.50880849999999,-1.1966305,162.535004,0.25,-1.1,436.0
10.3,-128.21818512,0.51722568,2328.0,88.088242,-1.458667,162.948212,0.3,-1.1,436.0
10.35,-128.218161005,0.5171518900000001,2327.5,87.78015149999999,-1.6506235,163.2509005,0.35,-1.1,436.5
10.4,-128.21813689,0.5170781,2327.0,87.472061,-1.84258,163.553589,0.4,-1.1,437.0
10.45,-128.21811966,0.51702161,2326.5,87.1408155,-2.088574,163.966812,0.5,-1.1,437.5
10.5,-128.21810243,0.51696512,2326.0,86.80957,-2.334568,164.380035,0.6,-1.1,438.0
10.55,-128.218087495,0.51691554,2325.5,86.583416,-2.507942,164.674194,0.6499999999999999,-1.1,438.5
10.6,-128.21807256,0.51686596,2325.0,86.357262,-2.681316,164.968353,0.7,-1.1,439.0
10.65,-128.218055905,0.516807735,2324.5,86.12822,-2.8704055,165.292038,0.75,-1.1,439.5
10.7,-128.21803925,0.51674951,2324.0,85.899178,-3.059495,165.615723,0.8,-1.1,440.0
10.75,-128.21802546,0.516699935,2323.5,85.66338,-3.268526,165.9763795,0.8500000000000001,-1.1,440.5
10.8,-128.21801167,0.51665036,2323.0,85.427582,-3.477557,166.337036,0.9,-1.1,441.0
10.85,-128.21799903,0.516601935,2322.5,85.292427,-3.597362,166.5437315,0.9,-1.1,441.5
10.9,-128.21798639,0.51655351,2322.0,85.157272,-3.717167,166.750427,0.9,-1.1,442.0
10.95,-128.2179726,0.5164993200000001,2321.5,84.918682,-3.941256,167.1437375,0.9,-1.1,442.5
11.0,-128.21795881,0.51644513,2321.0,84.680092,-4.165345,167.537048,0.9,-1.1,443.0
11.05,-128.217946745,0.5163972800000001,2320.5,84.5094225,-4.327271,167.822067,0.95,-1.1,443.0
11.1,-128.21793468,0.51634943,2320.0,84.338753,-4.489197,168.107086,1.0,-1.1,443.0
11.15,-128.217921455,0.51629178,2319.5,84.1688805,-4.650162,168.3904265,1.0,-1.15,443.5
11.2,-128.21790823,0.51623413,2319.0,83.999008,-4.811127,168.673767,1.0,-1.2,444.0
11.25,-128.217897885,0.51618801,2318.5,83.793396,-5.00564,169.01612849999998,1.0,-1.2,444.5
11.3,-128.21788754,0.51614189,2318.0,83.587784,-5.200153,169.35849,1.0,-1.2,445.0
11.35,-128.21787431500002,0.516080205,2317.0,83.43588650000001,-5.3438545,169.61145,1.0,-1.2,446.0
11.4,-128.21786109,0.51601852,2316.0,83.283989,-5.487556,169.86441,1.0,-1.2,447.0
11.45,-128.21785189000002,0.5159718200000001,2315.5,83.075077,-5.67814,170.1988675,1.0,-1.2,447.0
11.5,-128.21784269,0.51592512,2315.0,82.866165,-5.868724,170.533325,1.0,-1.2,447.0
11.55,-128.21783176,0.51586747,2314.0,82.65921,-6.0565655,170.862808,1.0,-1.2,448.0
11.6,-128.21782083,0.51580982,2313.0,82.452255,-6.244407,171.192291,1.0,-1.2,449.0
11.65,-128.217812195,0.51576139,2312.0,82.3078725,-6.3724855,171.42283600000002,1.05,-1.2,449.5
11.7,-128.21780356,0.51571296,2311.0,82.16349,-6.500564,171.653381,1.1,-1.2,450.0
11.75,-128.217793205,0.5156529999999999,2310.0,81.896057,-6.731154,172.081909,1.1,-1.25,450.5
11.8,-128.21778285,0.51559304,2309.0,81.628624,-6.961744,172.510437,1.1,-1.3,451.0
11.85,-128.21777536,0.515544035,2308.5,81.50480250000001,-7.068511,172.708847,1.1,-1.3,451.5
11.9,-128.21776787,0.51549503,2308.0,81.380981,-7.175278,172.907257,1.1,-1.3,452.0
11.95,-128.217759805,0.515439105,2307.0,81.1374395,-7.369111,173.346939,1.1,-1.25,452.5
12.0,-128.21775174,0.51538318,2306.0,80.893898,-7.562944,173.786621,1.1,-1.2,453.0
12.05,-128.21774483000002,0.51533302,2305.0,80.70382699999999,-7.7118955,174.1368865,1.15,-1.2,453.5
12.1,-128.21773792,0.51528286,2304.0,80.513756,-7.860847,174.487152,1.2,-1.2,454.0
12.15,-128.21773042,0.51522117,2303.0,80.323162,-7.999661,174.857727,1.25,-1.2,454.5
12.2,-128.21772292,0.51515948,2302.0,80.132568,-8.138475,175.228302,1.3,-1.2,455.0
12.25,-128.21771715,0.515108745,2301.0,79.885929,-8.301585,175.738159,1.4,-1.2,456.0
12.3,-128.21771138,0.51505801,2300.0,79.63929,-8.464695,176.248016,1.5,-1.2,457.0
12.35,-128.217705605,0.51499862,2298.5,79.47474700000001,-8.573509000000001,176.588165,1.55,-1.2,457.5
12.4,-128.21769983,0.51493923,2297.0,79.310204,-8.682323,176.928314,1.6,-1.2,458.0
12.45,-128.21769578,0.514888495,2296.0,78.958935,-8.8258785,122.442711,1.65,-1.2,458.5
12.5,-128.21769173,0.51483776,2295.0,78.607666,-8.969434,67.957108,1.7,-1.2,459.0
12.55,-128.21768768,0.514787595,2294.0,78.30801,-9.084598,16.937424000000007,1.7999999999999998,-1.2,459.5
12.6,-128.21768363,0.51473743,2293.0,78.008354,-9.199762,-34.08226,1.9,-1.2,460.0
12.65,-128.217680145,0.51467689,2291.5,77.693329,-9.2976585,-67.56175999999999,1.95,-1.15,460.5
12.7,-128.21767666,0.51461635,2290.0,77.378304,-9.395555,-101.04126,2.0,-1.1,461.0
12.75,-128.21767433,0.514567915,2289.0,76.85067000000001,-9.5125065,-116.2284205,2.1,-1.1,461.5
12.8,-128.217672,0.51451948,2288.0,76.323036,-9.629458,-131.415581,2.2,-1.1,462.0
12.85,-128.217669655,0.5144554800000001,2286.5,75.94620900000001,-9.712985,-142.262063,2.3,-1.05,462.5
12.9,-128.21766731,0.51439148,2285.0,75.569382,-9.796512,-153.108545,2.4,-1.0,463.0
12.95,-128.217666695,0.514337855,2284.0,75.050129,-9.8910975,-157.808542,2.5,-0.95,463.5
13.0,-128.21766608,0.51428423,2283.0,74.530876,-9.985683,-162.508539,2.6,-0.9,464.0
13.05,-128.21766545499997,0.51422426,2281.5,74.097679,-10.06255,-165.40849,2.6500000000000004,-0.8500000000000001,464.5
13.1,-128.21766483,0.51416429,2280.0,73.664482,-10.139417,-168.308441,2.7,-0.8,465.0
13.15,-128.217665935,0.514112975,2279.0,73.3749885,-10.1892345,-169.642494,2.75,-0.8,466.0
13.2,-128.21766704,0.51406166,2278.0,73.085495,-10.239052,-170.976547,2.8,-0.8,467.0
13.25,-128.21766814,0.5140039949999999,2276.5,72.612446,-10.316089,-171.4542595,2.85,-0.8,467.5
13.3,-128.21766924,0.51394633,2275.0,72.139397,-10.393126,-171.931972,2.9,-0.8,468.0
13.35,-128.21767149,0.5138938550000001,2273.5,71.9085505,-10.4307195,-172.165095,2.9,-0.8500000000000001,468.5
13.4,-128.21767374,0.51384138,2272.0,71.677704,-10.468313,-172.398218,2.9,-0.9,469.0
13.45,-128.21767712500002,0.51378199,2270.5,71.284954,-10.5240795,-172.22054150000002,2.9,-0.9,469.5
13.5,-128.21768051,0.5137226,2269.0,70.892204,-10.579846,-172.042865,2.9,-0.9,470.0
13.55,-128.21768447,0.513662625,2267.5,70.5948295,-10.621095,-171.83993800000002,2.9,-0.9,471.0
13.6,-128.21768843,0.51360265,2266.0,70.297455,-10.662344,-171.637011,2.9,-0.9,472.0
13.65,-128.217693545,0.513550755,2265.0,70.087807,-10.690393,-171.4493515,2.9,-0.9,472.0
13.7,-128.21769866,0.51349886,2264.0,69.878159,-10.718442,-171.261692,2.9,-0.9,472.0
13.75,-128.217703765,0.5134406149999999,2262.5,69.504948,-10.7655545,-170.8060115,2.9,-0.9,473.0
13.8,-128.21770887,0.51338237,2261.0,69.131737,-10.812667,-170.350331,2.9,-0.9,474.0
13.85,-128.21771513,0.513331625,2259.5,68.951218,-10.8354545,-170.1299185,2.9,-0.9,474.5
13.9,-128.21772139,0.51328088,2258.0,68.770699,-10.858242,-169.909506,2.9,-0.9,475.0
13.95,-128.21772879000002,0.5132209050000001,2256.5,68.4564135,-10.899920000000002,-169.456701,2.85,-0.9,475.5
14.0,-128.21773619,0.51316093,2255.0,68.142128,-10.941598,-169.003896,2.8,-0.9,476.0
14.05,-128.217743595,0.51310903,2253.5,67.93636699999999,-10.9690785,-168.7007345,2.8,-0.9,477.0
14.1,-128.217751,0.51305713,2252.0,67.730606,-10.996559,-168.397573,2.8,-0.9,478.0
14.15,-128.217757835,0.513014455,2251.0,67.559944,-11.0179225,-168.130499,2.8,-0.95,478.0
14.2,-128.21776467,0.51297178,2250.0,67.389282,-11.039286,-167.863425,2.8,-1.0,478.0
14.25,-128.21777493000002,0.51290719,2248.5,67.066055,-11.0748655,-167.3041735,2.8,-1.0,478.5
14.3,-128.21778519,0.5128426,2247.0,66.742828,-11.110445,-166.744922,2.8,-1.0,479.0
14.35,-128.21779659499998,0.51278147,2245.0,66.5909195,-11.1271665,-166.48208599999998,2.75,-1.0,480.0
14.4,-128.217808,0.51272034,2243.0,66.439011,-11.143888,-166.21925,2.7,-1.0,481.0
14.45,-128.21781941,0.51266382,2241.5,66.21376799999999,-11.162091,-165.739799,2.7,-1.0,481.5
14.5,-128.21783082,0.5126073,2240.0,65.988525,-11.180294,-165.260348,2.7,-1.0,482.0
14.55,-128.21784394,0.512543865,2238.5,65.800453,-11.194746,-164.849852,2.7,-1.0,483.0
14.6,-128.21785706,0.51248043,2237.0,65.612381,-11.209198,-164.439356,2.7,-1.0,484.0
14.65,-128.217868475,0.512430255,2235.5,65.498974,-11.2175775,-164.16286200000002,2.7,-1.0,484.5
14.7,-128.21787989,0.51238008,2234.0,65.385567,-11.225957,-163.886368,2.7,-1.0,485.0
14.75,-128.21789245000002,0.51232875,2232.5,65.209618,-11.238026,-163.376481,2.7,-1.0,485.5
14.8,-128.21790501,0.51227742,2231.0,65.033669,-11.250095,-162.866594,2.7,-1.0,486.0
14.85,-128.21792043,0.5122174399999999,2229.5,64.921017,-11.2578235,-162.540119,2.7,-1.0,486.5
14.9,-128.21793585,0.51215746,2228.0,64.808365,-11.265552,-162.213644,2.7,-1.0,487.0
14.95,-128.21795012500002,0.5121043999999999,2226.5,64.6406365,-11.267902,-161.735798,2.75,-1.0,487.5
15.0,-128.2179644,0.51205134,2225.0,64.472908,-11.270252,-161.257952,2.8,-1.0,488.0
15.05,-128.217982675,0.511986745,2223.0,64.3117675,-11.271198,-160.8000755,2.8,-1.0,489.0
15.1,-128.21800095,0.51192215,2221.0,64.150627,-11.272144,-160.342199,2.8,-1.0,490.0
15.15,-128.218016375,0.51187082,2219.5,64.04146,-11.2731745,-160.057821,2.85,-0.95,490.5
15.2,-128.2180318,0.51181949,2218.0,63.932293,-11.274205,-159.773443,2.9,-0.9,491.0
15.25,-128.21804665000002,0.511771615,2217.0,63.7242735,-11.277244,-159.302881,2.9,-0.9,491.5
15.3,-128.2180615,0.51172374,2216.0,63.516254,-11.280283,-158.832319,2.9,-0.9,492.0
15.35,-128.21808264499998,0.511660875,2214.0,63.365226500000006,-11.282490500000002,-158.4906855,2.9,-0.8500000000000001,492.5
15.4,-128.21810379,0.51159801,2212.0,63.214199,-11.284698,-158.149052,2.9,-0.8,493.0
15.45,-128.218121505,0.511547255,2210.5,63.0634195,-11.319389,-157.79038350000002,2.85,-0.8,493.5
15.5,-128.21813922,0.5114965,2209.0,62.91264,-11.35408,-157.431715,2.8,-0.8,494.0
15.55,-128.218161505,0.511434205,2207.0,62.7760775,-11.390734,-157.104044,2.7,-0.8,495.0
15.6,-128.21818379,0.51137191,2205.0,62.639515,-11.427388,-156.776373,2.6,-0.8,496.0
15.65,-128.21820322500002,0.51132173,2204.0,62.5586165,-11.4495815,-156.5860365,2.6,-0.8,496.5
15.7,-128.21822266,0.51127155,2203.0,62.477718,-11.471775,-156.3957,2.6,-0.8,497.0
15.75,-128.218245525,0.51121214,2201.0,62.272884000000005,-11.532131,-155.94670200000002,2.55,-0.8,497.5
15.8,-128.21826839,0.51115273,2199.0,62.06805,-11.592487,-155.497704,2.5,-0.8,498.0
15.85,-128.21828954,0.51110024,2197.5,61.9701305,-11.6213415,-155.28305949999998,2.4,-0.8,498.5
15.9,-128.21831069,0.51104775,2196.0,61.872211,-11.650196,-155.068415,2.3,-0.8,499.0
15.95,-128.218336415,0.5109871850000001,2194.0,61.6813315,-11.680027,-154.639368,2.3,-0.8,500.0
16.0,-128.21836214,0.51092662,2192.0,61.490452,-11.709858,-154.210321,2.3,-0.8,501.0
16.05,-128.21838558000002,0.510871825,2190.5,61.350674,-11.728817,-153.894961,2.25,-0.75,501.5
16.1,-128.21840902,0.51081703,2189.0,61.210896,-11.747776,-153.579601,2.2,-0.7,502.0
16.15,-128.21843246,0.510766265,2187.5,61.112225,-11.752184,-153.34537,2.2,-0.7,503.0
16.2,-128.2184559,0.5107155,2186.0,61.013554,-11.756592,-153.111139,2.2,-0.7,504.0
16.25,-128.218480485,0.51066128,2184.5,60.8038295,-11.722635,-152.55713550000002,2.25,-0.7,504.5
16.3,-128.21850507,0.51060706,2183.0,60.594105,-11.688678,-152.003132,2.3,-0.7,505.0
16.35,-128.21853252,0.51055053,2181.0,60.4766905,-11.6696665,-151.69297699999998,2.3,-0.7,505.5
16.4,-128.21855997,0.510494,2179.0,60.359276,-11.650655,-151.382822,2.3,-0.7,506.0
16.45,-128.21858456,0.51044439,2177.5,60.2079505,-11.5935025,-150.9030245,2.35,-0.7,506.5
16.5,-128.21860915,0.51039478,2176.0,60.056625,-11.53635,-150.423227,2.4,-0.7,507.0
16.55,-128.218638315,0.5103365200000001,2174.5,59.9216955,-11.481297,-149.98537449999998,2.5,-0.7,507.5
16.6,-128.21866748,0.51027826,2173.0,59.786766,-11.426244,-149.547522,2.6,-0.7,508.0
16.65,-128.21869436,0.5102280699999999,2171.5,59.706691500000005,-11.388707,-149.26468749999998,2.6500000000000004,-0.7,508.5
16.7,-128.21872124,0.51017788,2170.0,59.626617,-11.35117,-148.981853,2.7,-0.7,509.0
16.75,-128.218752695,0.51012077,2168.0,59.489311,-11.2620705,-148.379997,2.7,-0.7,510.0
16.8,-128.21878415,0.51006366,2166.0,59.352005,-11.172971,-147.778141,2.7,-0.7,511.0
16.85,-128.21881102999998,0.51001578,2164.5,59.2878725,-11.1313565,-147.49704150000002,2.75,-0.75,511.5
16.9,-128.21883791,0.5099679,2163.0,59.22374,-11.089742,-147.215942,2.8,-0.8,512.0
16.95,-128.218870515,0.5099125200000001,2161.5,59.141207,-11.014346499999998,-146.694658,2.8,-0.8,512.5
17.0,-128.21890312,0.50985714,2160.0,59.058674,-10.938951,-146.173374,2.8,-0.8,513.0
17.05,-128.21893458,0.509804065,2158.0,59.0021725,-10.884325,-145.794506,2.85,-0.8,514.0
17.1,-128.21896604,0.50975099,2156.0,58.945671,-10.829699,-145.415638,2.9,-0.8,515.0
17.15,-128.21900036,0.509696185,2154.5,58.8955385,-10.7808275,-145.0621185,2.9,-0.8,515.5
17.2,-128.21903468,0.50964138,2153.0,58.845406,-10.731956,-144.708599,2.9,-0.8,516.0
17.25,-128.219063285,0.5095963800000001,2151.5,58.7824005,-10.6698885,-144.236355,2.9,-0.8,516.5
17.3,-128.21909189,0.50955138,2150.0,58.719395,-10.607821,-143.764111,2.9,-0.8,517.0
17.35,-128.219126215,0.50949888,2148.5,58.6784745,-10.56751,-143.45739200000003,2.9,-0.8,517.5
17.4,-128.21916054,0.50944638,2147.0,58.637554,-10.527199,-143.150673,2.9,-0.8,518.0
17.45,-128.21919372,0.5093979200000001,2145.5,58.5812815,-10.474362,-142.7105845,2.9,-0.8,518.5
17.5,-128.2192269,0.50934946,2144.0,58.525009,-10.421525,-142.270496,2.9,-0.8,519.0
17.55,-128.219260655,0.50929984,2142.5,58.4753455,-10.3753295,-141.878965,2.9,-0.8,519.5
17.6,-128.21929441,0.50925022,2141.0,58.425682,-10.329134,-141.487434,2.9,-0.8,520.0
17.65,-128.21933446,0.50919599,2139.5,58.38607,-10.2882125,-141.143381,2.9,-0.8,520.5
17.7,-128.21937451,0.50914176,2138.0,58.346458,-10.247291,-140.799328,2.9,-0.8,521.0
17.75,-128.21940941,0.5090938700000001,2136.5,58.2992685,-10.1892335,-140.3169385,2.9,-0.8,521.5
17.8,-128.21944431,0.50904598,2135.0,58.252079,-10.131176,-139.834549,2.9,-0.8,522.0
17.85,-128.219485505,0.5089923199999999,2133.0,58.2217215,-10.09383,-139.524246,2.9,-0.8,522.5
17.9,-128.2195267,0.50893866,2131.0,58.191364,-10.056484,-139.213943,2.9,-0.8,523.0
17.95,-128.219562175,0.50889308,2129.5,58.1444395,-9.9986025,-138.7609365,2.9,-0.75,523.5
18.0,-128.21959765,0.5088475,2128.0,58.097515,-9.940721,-138.30793,2.9,-0.7,524.0
18.05,-128.219640565,0.50879384,2126.5,58.0527725,-9.8855105,-137.879221,2.9,-0.7,524.5
18.1,-128.21968348,0.50874018,2125.0,58.00803,-9.8303,-137.450512,2.9,-0.7,525.0
18.15,-128.21971896,0.50869806,2123.5,57.983473,-9.800081,-137.222395,2.9,-0.7,525.5
18.2,-128.21975444,0.50865594,2122.0,57.958916,-9.769862,-136.994278,2.9,-0.7,526.0
18.25,-128.21979621,0.508606315,2120.5,57.889538,-9.6852595,-136.41467649999998,2.9,-0.7,526.5
18.3,-128.21983798,0.50855669,2119.0,57.82016,-9.600657,-135.835075,2.9,-0.7,527.0
18.35,-128.21987518,0.50851457,2118.0,57.7814105,-9.5534025,-135.5113465,2.95,-0.7,527.5
18.4,-128.21991238,0.50847245,2117.0,57.742661,-9.506148,-135.187618,3.0,-0.7,528.0
