Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
29.85,-128.2346501,0.50403848,1945.5,13.7830065,-4.6608665,-94.3065185,-0.1,1.2999999999999998,606.5
29.9,-128.23472971,0.50403207,1945.0,13.776643,-4.64816,-94.268677,-0.1,1.2,607.0
29.95,-128.23479729000002,0.50402683,1944.5,13.746698,-4.6004855,-94.206562,-0.15,1.05,607.5
30.0,-128.23486487,0.50402159,1944.0,13.716753,-4.552811,-94.144447,-0.2,0.9,608.0
30.05,-128.23494677,0.50401518,1943.0,13.687309,-4.5063365,-94.087242,-0.2,0.75,608.5
30.1,-128.23502867,0.50400877,1942.0,13.657865,-4.459862,-94.030037,-0.2,0.6,609.0
30.15,-128.235095105,0.504003525,1941.5,13.6404585,-4.4294135,-93.9941825,-0.15,0.6499999999999999,609.0
30.2,-128.23516154,0.50399828,1941.0,13.623052,-4.398965,-93.958328,-0.1,0.7,609.0
30.25,-128.23523771499998,0.50399245,1940.5,13.591885,-4.3304895,-93.8845555,-0.05,0.75,609.5
30.3,-128.23531389,0.50398662,1940.0,13.560718,-4.262014,-93.810783,0.0,0.8,610.0
30.35,-128.23539178,0.50398137,1939.5,13.5440025,-4.2252885,-93.771217,0.0,0.9,610.5
30.4,-128.23546967,0.50397612,1939.0,13.527287,-4.188563,-93.731651,0.0,1.0,611.0
30.45,-128.235538395,0.503970875,1938.5,13.5053935,-4.1543475,-93.6782455,0.0,1.05,611.0
30.5,-128.23560712,0.50396563,1938.0,13.4835,-4.120132,-93.62484,0.0,1.1,611.0
30.55,-128.23568501,0.503960375,1937.0,13.465071,-4.0929205,-93.5797005,0.0,1.2000000000000002,611.5
30.6,-128.2357629,0.50395512,1936.0,13.446642,-4.065709,-93.534561,0.0,1.3,612.0
30.65,-128.2358322,0.503950455,1935.5,13.4396235,-4.0519685,-93.509403,0.0,1.35,612.0
30.7,-128.2359015,0.50394579,1935.0,13.432605,-4.038228,-93.484245,0.0,1.4,612.0
30.75,-128.23598111,0.5039405349999999,1934.5,13.455706500000002,-4.024179,-93.427246,0.0,1.45,612.5
30.8,-128.23606072,0.50393528,1934.0,13.478808,-4.01013,-93.370247,0.0,1.5,613.0
30.85,-128.23612716000002,0.50393119,1933.5,13.490012,-4.0033175,-93.3426095,-0.05,1.4,613.0
30.9,-128.2361936,0.5039271,1933.0,13.501216,-3.996505,-93.314972,-0.1,1.3,613.0
30.95,-128.236274925,0.503921845,1932.5,13.531689,-3.973399,-93.258507,-0.15,1.05,613.5
31.0,-128.23635625,0.50391659,1932.0,13.562162,-3.950293,-93.202042,-0.2,0.8,614.0
31.05,-128.23641810499998,0.5039125,1931.5,13.584425,-3.9329385,-93.162743,-0.25,0.6000000000000001,614.5
31.1,-128.23647996,0.50390841,1931.0,13.606688,-3.915584,-93.123444,-0.3,0.4,615.0
31.15,-128.236567015,0.50390315,1930.5,13.6268765,-3.884789,-93.077652,-0.25,0.5,615.0
31.2,-128.23665407,0.50389789,1930.0,13.647065,-3.853994,-93.03186,-0.2,0.6,615.0
31.25,-128.236724515,0.5038938,1929.5,13.6651445,-3.796113,-92.9704245,-0.15,0.6499999999999999,615.5
31.3,-128.23679496,0.50388971,1929.0,13.683224,-3.738232,-92.908989,-0.1,0.7,616.0
31.35,-128.236875715,0.50388503,1928.0,13.69512,-3.7001445,-92.8685685,-0.05,0.8,616.5
31.4,-128.23695647,0.50388035,1927.0,13.707016,-3.662057,-92.828148,-0.0,0.9,617.0
31.45,-128.237024625,0.503876835,1927.0,13.7156625,-3.5972935,-92.767784,0.0,0.95,617.5
31.5,-128.23709278,0.50387332,1927.0,13.724309,-3.53253,-92.70742,0.0,1.0,618.0
31.55,-128.23717411,0.50386864,1926.0,13.7310225,-3.4727425,-92.6526105,0.05,1.1,618.0
31.6,-128.23725544,0.50386396,1925.0,13.737736,-3.412955,-92.597801,0.1,1.2,618.0
31.65,-128.23732817500002,0.5038604449999999,1925.0,13.7445835,-3.3697115,-92.5568425,0.15,1.2999999999999998,618.5
31.7,-128.23740091,0.50385693,1925.0,13.751431,-3.326468,-92.515884,0.2,1.4,619.0
31.75,-128.237479375,0.50385283,1924.5,13.764877,-3.2636605000000003,-92.454105,0.2,1.5,619.0
31.8,-128.23755784,0.50384873,1924.0,13.778323,-3.200853,-92.392326,0.2,1.6,619.0
31.85,-128.23762886,0.50384579,1923.5,13.785363,-3.167966,-92.35997,0.25,1.65,619.5
31.9,-128.23769988,0.50384285,1923.0,13.792403,-3.135079,-92.327614,0.3,1.7,620.0
31.95,-128.23776746,0.503839335,1922.5,13.8077765,-3.0930935,-92.276398,0.3,1.75,620.0
32.0,-128.23783504,0.50383582,1922.0,13.82315,-3.051108,-92.225182,0.3,1.8,620.0
32.05,-128.237915225,0.503832295,1921.5,13.838142,-3.013433,-92.177372,0.3,1.85,620.5
32.1,-128.23799541,0.50382877,1921.0,13.853134,-2.975758,-92.129562,0.3,1.9,621.0
32.15,-128.238069295,0.5038258250000001,1920.5,13.855038,-2.9492685,-92.0948025,0.2,1.6,621.0
32.2,-128.23814318,0.50382288,1920.0,13.856942,-2.922779,-92.060043,0.1,1.3,621.0
32.25,-128.23822336,0.503819355,1919.5,13.838194,-2.8777175,-91.998039,0.05,0.95,621.5
32.3,-128.23830354,0.50381583,1919.0,13.819446,-2.832656,-91.936035,-0.0,0.6,622.0
32.35,-128.23837685,0.50381289,1918.5,13.809833,-2.8095545,-91.904251,-0.05,0.6,622.0
32.4,-128.23845016,0.50380995,1918.0,13.80022,-2.786453,-91.872467,-0.1,0.6,622.0
32.45,-128.23853378,0.50380642,1918.0,13.764023,-2.7071825,-91.795479,-0.05,0.7,622.5
32.5,-128.2386174,0.50380289,1918.0,13.727826,-2.627912,-91.718491,-0.0,0.8,623.0
32.55,-128.23868555500002,0.50380053,1917.5,13.704823,-2.5778265,-91.671162,0.05,0.8500000000000001,623.5
32.6,-128.23875371,0.50379817,1917.0,13.68182,-2.527741,-91.623833,0.1,0.9,624.0
32.65,-128.23883046,0.5037958,1916.5,13.6565025,-2.471655,-91.5765725,0.15,1.0,624.0
32.7,-128.23890721,0.50379343,1916.0,13.631185,-2.415569,-91.529312,0.2,1.1,624.0
32.75,-128.238977085,0.50379107,1915.5,13.5839295,-2.3089065,-91.4510155,0.25,1.2000000000000002,624.0
32.8,-128.23904696,0.50378871,1915.0,13.536674,-2.202244,-91.372719,0.3,1.3,624.0
32.85,-128.23912485,0.50378634,1915.0,13.506894,-2.135024,-91.3233795,0.35,1.4,624.5
32.9,-128.23920274,0.50378397,1915.0,13.477114,-2.067804,-91.27404,0.4,1.5,625.0
32.95,-128.239274905,0.5037816049999999,1914.5,13.4286075,-1.960239,-91.199257,0.45,1.6,625.0
