Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
69.85,-128.28528851,0.5158966,1394.5,-26.317874,-17.061880000000002,-58.790512,-0.5,0.8,707.0
69.9,-128.28535326,0.5159346,1392.0,-26.195597,-16.969667,-58.879776,-0.5,0.8,707.0
69.95,-128.285431755,0.5159806600000001,1389.0,-25.9507465,-16.7907485,-59.0405805,-0.5,0.8,707.5
70.0,-128.28551025,0.51602672,1386.0,-25.705896,-16.61183,-59.201385,-0.5,0.8,708.0
70.05,-128.285575575,0.516064715,1383.0,-25.5422545,-16.492863,-59.306938,-0.5,0.8,708.5
70.1,-128.2856409,0.51610271,1380.0,-25.378613,-16.373896,-59.412491,-0.5,0.8,709.0
70.15,-128.28571424,0.51614416,1377.5,-25.235387000000003,-16.274459,-59.502674,-0.45,0.8500000000000001,709.5
70.2,-128.28578758,0.51618561,1375.0,-25.092161,-16.175022,-59.592857,-0.4,0.9,710.0
70.25,-128.285853475,0.5162230299999999,1372.5,-24.893438,-16.049128,-59.7122725,-0.45,0.9,710.0
70.3,-128.28591937,0.51626045,1370.0,-24.694715,-15.923234,-59.831688,-0.5,0.9,710.0
70.35,-128.286000155,0.516305355,1367.0,-24.564867,-15.8409735,-59.909725,-0.5,0.9,710.5
70.4,-128.28608094,0.51635026,1364.0,-24.435019,-15.758713,-59.987762,-0.5,0.9,711.0
70.45,-128.286148555,0.516388255,1361.5,-24.3208685,-15.6937595,-60.0664135,-0.55,0.8500000000000001,711.5
70.5,-128.28621617,0.51642625,1359.0,-24.206718,-15.628806,-60.145065,-0.6,0.8,712.0
70.55,-128.286292375,0.516468275,1356.0,-24.111816,-15.5765525,-60.2128445,-0.6499999999999999,0.8,712.0
70.6,-128.28636858,0.5165103,1353.0,-24.016914,-15.524299,-60.280624,-0.7,0.8,712.0
70.65,-128.28643619,0.51654714,1351.0,-23.982084,-15.4916485,-60.327354,-0.7,0.8,712.5
70.7,-128.2865038,0.51658398,1349.0,-23.947254,-15.458998,-60.374084,-0.7,0.8,713.0
70.75,-128.28658631,0.5166288800000001,1346.0,-23.992003500000003,-15.3953345,-60.485397000000006,-0.7,0.8,713.5
70.8,-128.28666882,0.51667378,1343.0,-24.036753,-15.331671,-60.59671,-0.7,0.8,714.0
70.85,-128.28673643,0.516710625,1340.5,-24.0575525,-15.302079,-60.648445,-0.75,0.8500000000000001,714.0
70.9,-128.28680404,0.51674747,1338.0,-24.078352,-15.272487,-60.70018,-0.8,0.9,714.0
70.95,-128.286874515,0.5167854599999999,1335.5,-24.134818,-15.1550905,-60.823799,-0.8,0.9,714.5
71.0,-128.28694499,0.51682345,1333.0,-24.191284,-15.037694,-60.947418,-0.8,0.9,715.0
71.05,-128.28702463,0.5168654749999999,1330.5,-24.2475125,-14.916799,-61.068695,-0.8,0.9,715.5
71.1,-128.28710427,0.5169075,1328.0,-24.303741,-14.795904,-61.189972,-0.8,0.9,716.0
71.15,-128.287173025,0.5169437649999999,1325.5,-24.3389785,-14.7177215,-61.264744,-0.8,0.9,716.0
71.2,-128.28724178,0.51698003,1323.0,-24.374216,-14.639539,-61.339516,-0.8,0.9,716.0
71.25,-128.287319705,0.517020895,1320.5,-24.4528665,-14.453743,-61.500626,-0.8,0.8500000000000001,716.5
71.3,-128.28739763,0.51706176,1318.0,-24.531517,-14.267947,-61.661736,-0.8,0.8,717.0
71.35,-128.28746982,0.517099755,1316.0,-24.5690375,-14.1793115,-61.7385905,-0.75,0.8,717.5
71.4,-128.28754201,0.51713775,1314.0,-24.606558,-14.090676,-61.815445,-0.7,0.8,718.0
71.45,-128.28761707,0.51717574,1311.5,-24.6828215,-14.0008355,-61.9063455,-0.7,0.8500000000000001,718.5
71.5,-128.28769213,0.51721373,1309.0,-24.759085,-13.910995,-61.997246,-0.7,0.9,719.0
71.55,-128.28777349,0.517255745,1306.5,-24.8304495,-13.837893,-62.07437899999999,-0.75,0.9,719.0
71.6,-128.28785485,0.51729776,1304.0,-24.901814,-13.764791,-62.151512,-0.8,0.9,719.0
71.65,-128.28792532,0.51733287,1302.0,-24.9526245,-13.726484,-62.196224,-0.8,0.9,719.5
71.7,-128.28799579,0.51736798,1300.0,-25.003435,-13.688177,-62.240936,-0.8,0.9,720.0
71.75,-128.288070275,0.51740597,1297.5,-25.1892425,-13.6383465,-62.337425,-0.8,0.8500000000000001,720.5
71.8,-128.28814476,0.51744396,1295.0,-25.37505,-13.588516,-62.433914,-0.8,0.8,721.0
71.85,-128.28821867,0.5174802199999999,1293.0,-25.4753965,-13.5616045,-62.486019,-0.8500000000000001,0.8,721.0
71.9,-128.28829258,0.51751648,1291.0,-25.575743,-13.534693,-62.538124,-0.9,0.8,721.0
71.95,-128.28837622999998,0.517557925,1288.5,-25.776622,-13.4633765,-62.6411245,-0.9,0.8,721.5
72.0,-128.28845988,0.51759937,1286.0,-25.977501,-13.39206,-62.744125,-0.9,0.8,722.0
72.05,-128.288530925,0.5176344749999999,1284.0,-26.1322195,-13.3348915,-62.8232955,-0.9,0.75,722.5
72.1,-128.28860197,0.51766958,1282.0,-26.286938,-13.277723,-62.902466,-0.9,0.7,723.0
72.15,-128.288680465,0.51770757,1279.5,-26.4416885,-13.209432,-62.9847565,-0.9,0.75,723.0
72.2,-128.28875896,0.51774556,1277.0,-26.596439,-13.141141,-63.067047,-0.9,0.8,723.0
72.25,-128.28884089000002,0.5177852700000001,1275.0,-26.852353,-13.0071125,-63.2090265,-0.9,0.8,723.5
72.3,-128.28892282,0.51782498,1273.0,-27.108267,-12.873084,-63.351006,-0.9,0.8,724.0
72.35,-128.28899902,0.51786124,1270.5,-27.2501155,-12.798794,-63.429703,-0.9,0.8500000000000001,724.0
72.4,-128.28907522,0.5178975,1268.0,-27.391964,-12.724504,-63.5084,-0.9,0.9,724.0
72.45,-128.28914741,0.51793203,1266.5,-27.704036,-12.6213885,-63.6165465,-0.9,0.9,724.5
72.5,-128.2892196,0.51796656,1265.0,-28.016108,-12.518273,-63.724693,-0.9,0.9,725.0
72.55,-128.289295225,0.5180022449999999,1262.5,-28.2800345,-12.438493,-63.8081475,-0.95,0.95,725.0
