Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
166.4,-128.06890654,0.60350822,1106.0,167.093475,-26.82284,-93.594063,12.6,-0.8,327.0
166.45,-128.068977005,0.603498925,1105.0,168.1940685,-27.478835,-93.7020305,12.4,-0.8500000000000001,327.5
166.5,-128.06904747,0.60348963,1104.0,169.294662,-28.13483,-93.809998,12.2,-0.9,328.0
166.55,-128.069128815,0.60347975,1102.5,170.74813799999998,-28.9235015,-93.9881555,11.9,-0.95,329.0
166.6,-128.06921016,0.60346987,1101.0,172.201614,-29.712173,-94.166313,11.6,-1.0,330.0
166.65,-128.069279475,0.60346173,1099.5,173.50560000000002,-30.410259,-94.353157,11.4,-1.0,330.5
166.7,-128.06934879,0.60345359,1098.0,174.809586,-31.108345,-94.540001,11.2,-1.0,331.0
166.75,-128.069430135,0.6034442849999999,1096.0,176.26560999999998,-31.894951,-94.8042605,11.0,-0.95,332.0
166.8,-128.06951148,0.60343498,1094.0,177.721634,-32.681557,-95.06852,10.8,-0.9,333.0
166.85,-128.06958136999998,0.60342684,1092.5,10.64638500000001,-33.4121555,-95.3353885,10.65,-0.9,333.5
166.9,-128.06965126,0.6034187,1091.0,-156.428864,-34.142754,-95.602257,10.5,-0.9,334.0
166.95,-128.06972974,0.6034099749999999,1088.5,-166.627083,-34.956608,-95.9440195,10.4,-0.8,335.5
167.0,-128.06980822,0.60340125,1086.0,-176.825302,-35.770462,-96.285782,10.3,-0.7,337.0
167.05,-128.06987868,0.6033931100000001,1084.5,-175.51660900000002,-36.525255,-96.6520615,10.25,-0.6499999999999999,337.5
167.1,-128.06994914,0.60338497,1083.0,-174.207916,-37.280048,-97.018341,10.2,-0.6,338.0
167.15,-128.07001674,0.60337683,1080.5,-172.870216,-38.113346,-97.407192,10.25,-0.55,339.5
167.2,-128.07008434,0.60336869,1078.0,-171.532516,-38.946644,-97.796043,10.3,-0.5,341.0
167.25,-128.070161675,0.60335939,1075.5,-170.0768355,-39.8714865,-98.2999685,10.35,-0.45,342.0
167.3,-128.07023901,0.60335009,1073.0,-168.621155,-40.796329,-98.803894,10.4,-0.4,343.0
167.35,-128.070304315,0.603341955,1071.0,-167.3020785,-41.5437675,-99.277611,10.45,-0.35,344.0
167.4,-128.07036962,0.60333382,1069.0,-165.983002,-42.291206,-99.751328,10.5,-0.3,345.0
167.45,-128.07044581000002,0.60332452,1066.5,-164.24999250000002,-43.186216,-100.359032,10.5,-0.25,346.0
167.5,-128.070522,0.60331522,1064.0,-162.516983,-44.081226,-100.966736,10.5,-0.2,347.0
167.55,-128.070585585,0.60330651,1061.0,-161.1807325,-44.783737,-101.529682,10.55,-0.2,348.0
167.6,-128.07064917,0.6032978,1058.0,-159.844482,-45.486248,-102.092628,10.6,-0.2,349.0
167.65,-128.07072249499998,0.60328735,1055.0,-158.2286605,-46.2921255,-102.8051715,10.65,-0.15,350.5
167.7,-128.07079582,0.6032769,1052.0,-156.612839,-47.098003,-103.517715,10.7,-0.1,352.0
167.75,-128.07085768500002,0.6032676100000001,1049.5,-155.0111925,-47.793783,-104.1664085,10.7,-0.1,353.0
167.8,-128.07091955,0.60325832,1047.0,-153.409546,-48.489563,-104.815102,10.7,-0.1,354.0
167.85,-128.070989435,0.60324672,1043.0,-151.7018815,-49.171488,-105.582985,10.65,-0.1,355.5
167.9,-128.07105932,0.60323512,1039.0,-149.994217,-49.853413,-106.350868,10.6,-0.1,357.0
167.95,-128.07111889499998,0.603224685,1036.5,-148.6143115,-50.346922000000006,-106.9989545,10.5,-0.1,358.0
168.0,-128.07117847,0.60321425,1034.0,-147.234406,-50.840431,-107.647041,10.4,-0.1,359.0
168.05,-128.07124835000002,0.603201495,1030.5,-145.4256745,-51.3454095,-108.383682,10.2,-0.1,360.5
168.1,-128.07131823,0.60318874,1027.0,-143.616943,-51.850388,-109.120323,10.0,-0.1,362.0
168.15,-128.07137666,0.603176575,1023.0,-142.052841,-52.1740095,-109.677883,9.75,-0.1,363.5
168.2,-128.07143509,0.60316441,1019.0,-140.488739,-52.497631,-110.235443,9.5,-0.1,365.0
168.25,-128.07150095999998,0.6031499300000001,1015.5,-138.7491915,-52.744318,-110.773678,9.1,-0.1,366.5
168.3,-128.07156683,0.60313545,1012.0,-137.009644,-52.991005,-111.311913,8.7,-0.1,368.0
168.35,-128.07162124500002,0.6031227100000001,1009.0,-135.511208,-53.1110155,-111.649582,8.35,-0.1,369.0
168.4,-128.07167566,0.60310997,1006.0,-134.012772,-53.231026,-111.987251,8.0,-0.1,370.0
168.45,-128.07173122,0.603095495,1002.0,-132.40885200000002,-53.2974625,-112.256771,7.5,-0.1,372.0
168.5,-128.07178678,0.60308102,998.0,-130.804932,-53.363899,-112.526291,7.0,-0.1,374.0
