Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
106.4,-128.06474613,0.56406345,981.0,-150.888168,16.024317,-149.376852,11.8,0.9,393.0
106.45,-128.06480278,0.563988425,983.0,-152.44802099999998,14.8971035,-149.46574500000003,11.8,0.9,392.5
106.5,-128.06485943,0.5639134,985.0,-154.007874,13.76989,-149.554638,11.8,0.9,392.0
106.55,-128.0649075,0.563848185,987.0,-155.4538655,12.705656,-149.590288,11.8,0.8500000000000001,391.0
106.6,-128.06495557,0.56378297,989.0,-156.899857,11.641422,-149.625938,11.8,0.8,390.0
106.65,-128.06501107999998,0.56370621,991.5,-158.414391,10.519649,-149.62079899999998,11.8,0.8,389.5
106.7,-128.06506659,0.56362945,994.0,-159.928925,9.397876,-149.61566,11.8,0.8,389.0
106.75,-128.065114655,0.563560775,995.5,-161.1890185,8.46623,-149.5694495,11.8,0.8,388.5
106.8,-128.06516272,0.5634921,997.0,-162.449112,7.534584,-149.523239,11.8,0.8,388.0
106.85,-128.065217075,0.56341246,998.5,-164.049759,6.345129999999999,-149.4254265,11.8,0.75,387.5
106.9,-128.06527143,0.56333282,1000.0,-165.650406,5.155676,-149.327614,11.8,0.7,387.0
106.95,-128.06532006499998,0.56326011,1001.5,-167.01095600000002,4.1482625,-149.20401750000002,11.8,0.7,386.5
107.0,-128.0653687,0.5631874,1003.0,-168.371506,3.140849,-149.080421,11.8,0.7,386.0
107.05,-128.06541562,0.56311757,1004.0,-169.7045975,2.1652855,-148.924688,11.8,0.6499999999999999,385.5
107.1,-128.06546254,0.56304774,1005.0,-171.037689,1.189722,-148.768955,11.8,0.6,385.0
107.15,-128.06551804,0.5629640650000001,1006.5,-172.646118,0.02817,-148.54101,11.8,0.6,385.0
107.2,-128.06557354,0.56288039,1008.0,-174.254547,-1.133382,-148.313065,11.8,0.6,385.0
107.25,-128.065619885,0.562809405,1008.5,-175.5397415,-2.045194,-148.0849135,11.8,0.55,384.5
107.3,-128.06566623,0.56273842,1009.0,-176.824936,-2.957006,-147.856762,11.8,0.5,384.0
107.35,-128.065722305,0.56265186,1010.0,-116.583191,-4.107651,-147.53756900000002,11.8,0.5,384.0
107.4,-128.06577838,0.5625653,1011.0,-56.341446,-5.258296,-147.218376,11.8,0.5,384.0
107.45,-128.06582529500002,0.5624937400000001,1011.5,60.364212,-6.1801675,-146.9145085,11.8,0.5,384.0
107.5,-128.06587221,0.56242218,1012.0,177.06987,-7.102039,-146.610641,11.8,0.5,384.0
107.55,-128.06592828,0.56233562,1012.0,175.3741225,-8.174424,-146.20684799999998,11.8,0.45,384.0
107.6,-128.06598435,0.56224906,1012.0,173.678375,-9.246809,-145.803055,11.8,0.4,384.0
107.65,-128.066032415,0.56217577,1012.5,172.124733,-10.172182,-145.420578,11.8,0.4,384.0
107.7,-128.06608048,0.56210248,1013.0,170.571091,-11.097555,-145.038101,11.8,0.4,384.0
107.75,-128.06612854000002,0.56202977,1013.0,169.08452599999998,-11.942024,-144.6220245,11.75,0.45,384.0
107.8,-128.0661766,0.56195706,1013.0,167.597961,-12.786493,-144.205948,11.7,0.5,384.0
107.85,-128.066232675,0.561872805,1012.5,165.750198,-13.7862335,-143.6763385,11.7,0.5,384.0
107.9,-128.06628875,0.56178855,1012.0,163.902435,-14.785974,-143.146729,11.7,0.5,384.0
107.95,-128.066337955,0.561715835,1011.5,162.2645035,-15.6270435,-142.64552700000002,11.7,0.5,384.0
108.0,-128.06638716,0.56164312,1011.0,160.626572,-16.468113,-142.144325,11.7,0.5,384.0
108.05,-128.06644438,0.56155944,1010.5,158.7483825,-17.377843,-141.517944,11.7,0.5,384.5
108.1,-128.0665016,0.56147576,1010.0,156.870193,-18.287573,-140.891563,11.7,0.5,385.0
108.15,-128.06655138500005,0.561404775,1009.5,155.17699399999998,-19.0531205,-140.31418200000002,11.7,0.5,385.0
108.2,-128.06660117,0.56133379,1009.0,153.483795,-19.818668,-139.736801,11.7,0.5,385.0
108.25,-128.066652095,0.56126281,1008.0,151.827385,-20.5230065,-139.112095,11.7,0.55,385.5
108.3,-128.06670302,0.56119183,1007.0,150.170975,-21.227345,-138.487389,11.7,0.6,386.0
108.35,-128.06676139,0.561112185,1006.0,148.2336505,-21.991975,-137.73563,11.65,0.6,386.5
108.4,-128.06681976,0.56103254,1005.0,146.296326,-22.756605,-136.983871,11.6,0.6,387.0
108.45,-128.06687240999997,0.560963285,1003.5,144.4489365,-23.4255895,-136.2837465,11.6,0.6,387.5
108.5,-128.06692506,0.56089403,1002.0,142.601547,-24.094574,-135.583622,11.6,0.6,388.0
108.55,-128.06698572,0.560816115,1000.5,140.55364200000002,-24.774647,-134.7376765,11.6,0.6,388.5
108.6,-128.06704638,0.5607382,999.0,138.505737,-25.45472,-133.891731,11.6,0.6,389.0
108.65,-128.06710018,0.56067125,997.5,136.684349,-26.004244,-133.1128215,11.55,0.6,389.5
108.7,-128.06715398,0.5606043,996.0,134.862961,-26.553768,-132.333912,11.5,0.6,390.0
108.75,-128.067216935,0.56052869,994.0,132.7658005,-27.123764,-131.399288,11.5,0.55,390.5
108.8,-128.06727989,0.56045308,992.0,130.66864,-27.69376,-130.464664,11.5,0.5,391.0
108.85,-128.06733369,0.5603907450000001,990.5,128.9507485,-28.113347,-129.651428,11.5,0.5,391.5
108.9,-128.06738749,0.56032841,989.0,127.232857,-28.532934,-128.838192,11.5,0.5,392.0
108.95,-128.06744300999998,0.560267225,987.5,125.3200835,-28.9510765,-127.9864615,11.5,0.5,392.5
109.0,-128.06749853,0.56020604,986.0,123.40731,-29.369219,-127.134731,11.5,0.5,393.0
109.05,-128.06756149,0.560138505,983.5,121.3508565,-29.762515,-126.1496735,11.5,0.5,394.0
109.1,-128.06762445,0.56007097,981.0,119.294403,-30.155811,-125.164616,11.5,0.5,395.0
109.15,-128.067683985,0.560010935,979.0,117.5363045,-30.445814,-124.2547705,11.5,0.5,396.0
109.2,-128.06774352,0.5599509,977.0,115.778206,-30.735817,-123.344925,11.5,0.5,397.0
109.25,-128.067811065,0.55988567,974.5,113.5619395,-31.040766,-122.287485,11.5,0.45,397.5
109.3,-128.06787861,0.55982044,972.0,111.345673,-31.345715,-121.230045,11.5,0.4,398.0
109.35,-128.06794788000002,0.559757515,969.0,109.2371255,-31.5766375,-120.1645485,11.5,0.4,399.0
109.4,-128.06801715,0.55969459,966.0,107.128578,-31.80756,-119.099052,11.5,0.4,400.0
109.45,-128.06807669,0.5596426299999999,963.5,105.3739625,-31.956381,-118.189825,11.5,0.4,401.0
109.5,-128.06813623,0.55959067,961.0,103.619347,-32.105202,-117.280598,11.5,0.4,402.0
109.55,-128.06820836499998,0.5595311999999999,958.0,101.56139,-32.2273675,-116.195597,11.5,0.4,403.0
109.6,-128.0682805,0.55947173,955.0,99.503433,-32.349533,-115.110596,11.5,0.4,404.0
109.65,-128.068342335,0.559424385,953.0,97.7310255,-32.4068205,-114.206921,11.5,0.4,404.5
109.7,-128.06840417,0.55937704,951.0,95.958618,-32.464108,-113.303246,11.5,0.4,405.0
109.75,-128.06846944,0.55932969,948.0,94.203247,-32.478428,-112.361397,11.55,0.4,406.0
109.8,-128.06853471,0.55928234,945.0,92.447876,-32.492748,-111.419548,11.6,0.4,407.0
109.85,-128.06861086499998,0.559230365,942.0,90.408661,-32.454214,-110.355133,11.6,0.4,408.0
109.9,-128.06868702,0.55917839,939.0,88.369446,-32.41568,-109.290718,11.6,0.4,409.0
109.95,-128.068752295,0.55913681,936.5,86.65535349999999,-32.336733,-108.410427,11.6,0.4,409.5
110.0,-128.06881757,0.55909523,934.0,84.941261,-32.257786,-107.530136,11.6,0.4,410.0
110.05,-128.068894875,0.5590501750000001,930.0,82.9356155,-32.111288,-106.5308265,11.6,0.45,411.5
110.1,-128.06897218,0.55900512,926.0,80.92997,-31.96479,-105.531517,11.6,0.5,413.0
110.15,-128.069043185,0.5589658399999999,923.5,79.20173249999999,-31.7913195,-104.668644,11.6,0.5,413.5
110.2,-128.06911419,0.55892656,921.0,77.473495,-31.617849,-103.805771,11.6,0.5,414.0
110.25,-128.06919723,0.55888496,917.5,75.448719,-31.359066,-102.837166,11.65,0.5,415.0
110.3,-128.06928027,0.55884336,914.0,73.423943,-31.100283,-101.868561,11.7,0.5,416.0
