Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,AOA,AOS,TAS
86.4,-128.07065374,0.59582777,67.0,3.20311,-3.995964,135.304901,-1.0,-0.0,620.0
86.45,-128.07055453,0.59572693,66.5,3.1934095,-4.0052305,135.2989655,-1.0,-0.05,620.5
86.5,-128.07045532,0.59562609,66.0,3.183709,-4.014497,135.29303,-1.0,-0.1,621.0
86.55,-128.070344645,0.5955131499999999,65.5,3.16934,-4.0310615,135.27616899999998,-1.0,-0.1,621.5
86.6,-128.07023397,0.59540021,65.0,3.154971,-4.047626,135.259308,-1.0,-0.1,622.0
86.65,-128.07013419,0.59529822,64.5,3.133399,-4.0617055,135.2298585,-1.0,-0.15,622.0
86.7,-128.07003441,0.59519623,64.0,3.111827,-4.075785,135.200409,-1.0,-0.2,622.0
86.75,-128.06992144,0.5950809850000001,63.5,3.0723515,-4.072796,135.153412,-1.0,-0.25,622.5
86.8,-128.06980847,0.59496574,63.0,3.032876,-4.069807,135.106415,-1.0,-0.3,623.0
86.85,-128.06971385,0.59486951,62.5,2.98703,-4.052277999999999,135.062256,-0.95,-0.35,623.5
86.9,-128.06961923,0.59477328,62.0,2.941184,-4.034749,135.018097,-0.9,-0.4,624.0
86.95,-128.069516005,0.594667835,61.5,2.8640305,-3.9960635,134.971405,-0.8500000000000001,-0.45,624.0
87.0,-128.06941278,0.59456239,61.0,2.786877,-3.957378,134.924713,-0.8,-0.5,624.0
87.05,-128.069293505,0.5944408050000001,60.5,2.672562,-3.898693,134.895416,-0.75,-0.5,624.5
87.1,-128.06917423,0.59431922,60.0,2.558247,-3.840008,134.866119,-0.7,-0.5,625.0
87.15,-128.06908305,0.5942264500000001,59.5,2.4525735,-3.786973,134.8685605,-0.6499999999999999,-0.5,625.5
87.2,-128.06899187,0.59413368,59.0,2.3469,-3.733938,134.871002,-0.6,-0.5,626.0
87.25,-128.068871445,0.59401094,58.5,2.1795925,-3.658482,134.9042815,-0.55,-0.45,626.0
87.3,-128.06875102,0.5938882,58.0,2.012285,-3.583026,134.937561,-0.5,-0.4,626.0
87.35,-128.068652385,0.59378794,58.0,1.9060265,-3.5499095,134.98028549999998,-0.5,-0.35,626.5
87.4,-128.06855375,0.59368768,58.0,1.799768,-3.516793,135.02301,-0.5,-0.3,627.0
87.45,-128.06843562,0.59356725,57.5,1.6947545000000002,-3.5278555,135.08187850000002,-0.55,-0.25,627.5
87.5,-128.06831749,0.59344682,57.0,1.589741,-3.538918,135.140747,-0.6,-0.2,628.0
87.55,-128.068222295,0.59335001,56.5,1.540991,-3.59881,135.1882325,-0.6499999999999999,-0.15,628.0
87.6,-128.0681271,0.5932532,56.0,1.492241,-3.658702,135.235718,-0.7,-0.1,628.0
87.65,-128.068029615,0.5931540900000001,55.5,1.4712325,-3.7382615,135.27848849999998,-0.8,-0.05,628.5
87.7,-128.06793213,0.59305498,55.0,1.450224,-3.817821,135.321259,-0.9,-0.0,629.0
87.75,-128.067808265,0.592929365,54.5,1.4439155,-3.931562,135.367737,-1.0,0.05,629.5
87.8,-128.0676844,0.59280375,54.0,1.437607,-4.045303,135.414215,-1.1,0.1,630.0
87.85,-128.06758634,0.5927034849999999,53.5,1.4455845,-4.1027945,135.44133,-1.15,0.1,630.0
